hit_sum,gti,unique_id,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,CDRscale,CDRscaleE,chr,DR_ts,DS_neta,e,emp_tx_p,fadult,fchild,felderly,n,nelderly,omega,padult,pchild,pelderly,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
26,188,19f5b99b2e3deebd592627c421edf1c4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.928601423076319,0.606342860007778,0.13097427881556,0.776783683660903,0.364385690039489,0.677545196798632,0.212139911353589,0.731190347844967,0.0474099385729059,0.628219292304699,0.204035052339778,0.152782526142707,0.00839016032235939,0.179943599428516,0.0196763668304786,0.223652331789489,0.0119380165791147,0.0440039122460884,0.0130576516791631,-0.980142623370705,-0.947135607072191,-0.961474084138117,0.000130127939163916,0.000178358797467446,0.00453736999388671,0.270413520240412,0.0102743774102263
26,49,37636b9cd40e38496d27597fc1e34a58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.962544686732204,0.355866903876755,0.148054739590737,0.666105083595029,0.42301273577148,0.787817681339569,0.0506117232749243,0.712026795897399,0.0757338837711135,0.617322063795513,0.176991760760196,0.170386450477572,0.00812836661731082,0.154078122309316,0.0159440350146038,0.239643222947976,0.0121923280164132,0.0436084128656434,0.0319070002262402,-0.982457097143195,-0.945137275171859,-0.957962143624476,0.000137723429091534,0.000126266339386058,0.00106508450981767,0.333568568208442,0.0108093688927507
26,6,acc039d9a6d1198986c98075c3794d4e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.946062804530008,0.139126404956729,0.131151744548699,0.745402346390764,0.397250378425233,0.715442284317688,0.128470702937339,0.724642872011754,0.0195608711494133,0.621125448567269,0.201592765022767,0.193482261114916,0.0082300304037004,0.169864113604464,0.0206856520816228,0.292360049126669,0.0124130605194716,0.0407165071378465,0.0205590366552505,-0.980777124832825,-0.933148323547218,-0.956707198628282,0.000151593488548024,0.000205661238467788,0.00278716059436602,0.296895273758843,0.00969336074940446
26,173,57af664194d476a06caf948010e63882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941959712576229,0.253667050639904,0.146922367045192,0.730119939746798,0.403729749587365,0.663960567945616,0.159131308624056,0.700381802311167,0.00608826980553537,0.682581533203123,0.199669600447407,0.188791166399535,0.00849277245655613,0.170156553265824,0.0253364850459626,0.258178159756399,0.0103039328149521,0.0263734836996538,0.0198030436715955,-0.99018485907573,-0.944747932265192,-0.941337607690284,0.000130169508782447,0.000153665174199187,0.00283343792378402,0.283854927893355,0.0107928769203701
26,132,f056c618392ad19b858490a8155f7521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.936733515867317,0.321652285132036,0.114764308391606,0.76965369106503,0.367956388262101,0.625033536043018,0.364422047750559,0.728570062213111,0.0312530397148804,0.633561701844482,0.214448038089554,0.175487324428441,0.0086948980183292,0.183624633298255,0.0250895294565718,0.21396360889189,0.010358276912943,0.0362885352323768,0.0168859730098314,-0.98989810972859,-0.972804277659163,-0.961559166724804,0.0001184653011182,0.000148692728168123,0.00393692471807134,0.31328095180504,0.0117228921594383
26,110,724d8cd1c6d05620456a5ee4af4ce3ae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.959609379666136,0.432704370080083,0.134338024137545,0.70655163416406,0.370738228438421,0.662747791514732,0.143834753299597,0.711676256745122,0.0378605405803531,0.620654815173743,0.18231774539256,0.172361665710503,0.00831835434814861,0.174057712998242,0.0214239448872401,0.25886310219746,0.0112844572880776,0.0225656241405297,0.023530976178722,-0.983854425192664,-0.920128089657223,-0.966456480388335,0.000123578128764042,0.000144152690337098,0.00308923332022461,0.293494153605402,0.0115781898738777
26,143,b0cf5b70e46b1434db3632718fae9058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945241284498951,0.228469527931418,0.137715390671512,0.72794355429476,0.406450647776947,0.671188849469648,0.0851574142486791,0.745730662723071,0.0512423899846609,0.634492088175041,0.209349898173706,0.180094956506438,0.00743230141158693,0.156022228886187,0.0232694301758896,0.31673872911185,0.0157801852936857,0.0328549911336982,0.0229682459008794,-0.98723341509445,-0.943911785348577,-0.946166273895998,0.000117417898645689,0.000201852337255469,0.00196049227828168,0.303853136216476,0.0116751997890842
26,8,0e2c40fe6853501779ecdac5f63dc9e6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.952534141655803,0.206997390408274,0.130386039011649,0.760620480624492,0.315139069743454,0.726047845475377,0.147853696430102,0.735656573097223,0.0353906109899973,0.567585186369939,0.199551045171334,0.189467317428601,0.0100503116022889,0.185703132056445,0.0265020415899353,0.321441257906145,0.0167878417265608,0.0454462900748951,0.0174639641464139,-0.988276383469349,-0.969028218351428,-0.960193307298656,0.000125039221776818,0.00017531071338031,0.00423311711914307,0.293042658364401,0.011708503705434
26,3,99f5c50d9c207e6492288ae3205c9cab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.919519875028102,0.240060141770979,0.147718130049764,0.790218372934031,0.394027096251958,0.642591114569456,0.0361122570489533,0.747744953650981,0.0244401976077346,0.672367901401071,0.217503156425198,0.188271097459062,0.00766440182323527,0.155841561977378,0.024415839410388,0.268494945229217,0.0168093177796339,0.0404694913840855,0.0173934671186761,-0.977648201235218,-0.945864943148356,-0.949338438180659,0.000104718198740182,0.00016192149918848,0.00342531326008405,0.281887136076763,0.0119992504757181
26,190,81c97aed8676a7be45741bb495d6d473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.943738724021251,0.330525446827145,0.168055833159016,0.763835058230905,0.395825508518609,0.626716884764843,0.0114449343527672,0.745872514045331,0.0385668172070293,0.522377616352622,0.201705023887567,0.170178427658323,0.0106318848503518,0.144208625605888,0.0245625883711042,0.239725489725079,0.0156694746581843,0.0397082641512625,0.0239638863516891,-0.988023994499226,-0.957763755533115,-0.9520613798847,0.000160455193216647,0.000138405546550351,0.00318501325411583,0.319154213329034,0.0114527209340876
26,71,be6e681d81974b4db0b2cc9739291fb8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.963476814001283,0.30407169259605,0.134369274585044,0.663612718044314,0.426929832100868,0.753619140364231,0.160101131794508,0.716581292340997,0.0248290579102464,0.640901402139139,0.18633723148331,0.18545496071542,0.00918454382725969,0.158765509532205,0.0181545968777502,0.240066160851344,0.0109819566013297,0.0262535688730896,0.0284780757062054,-0.989978866591406,-0.948303486892373,-0.949570431806893,0.000120384246156849,0.000157195928752848,0.00171521359099623,0.3106039170634,0.0117445519386049
26,29,8ab19d259ba684258da62f4a250ad453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.939910188241839,0.199059360815696,0.152308277820705,0.766549370123538,0.360561909954996,0.625288184560836,0.0474614740977995,0.712332076556049,0.0344446570160792,0.641973077258689,0.215427198531571,0.196487902711307,0.00913939523000271,0.169725568535179,0.0278610045793477,0.243763219745271,0.0171089237136774,0.0349433950145734,0.0172823352939369,-0.988522025181631,-0.939343768359117,-0.964387912810452,0.000121200004684604,0.000151036631595989,0.00403258071390761,0.308841798887029,0.0117279492680226
26,162,54e29c08dc841a671db888a18e0038bc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.936204740922353,0.687912594951354,0.109608133297882,0.760476782172916,0.434708228581584,0.619468011935243,0.319853783193977,0.73412419642089,0.0644946987661532,0.654849426886474,0.195210104723926,0.171290587887097,0.00808259304660592,0.150938880243152,0.0227749071683508,0.266617431462929,0.0104898942782082,0.0355831965947994,0.0157714382241396,-0.981760580345173,-0.967573736962798,-0.972735372173057,0.000147500492988138,0.000155044242272889,0.00394502388779065,0.28546766762063,0.0114238644724714
