Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99plus
2025,14143.0990,14366.2950,14626.7550,14914.9220,15221.2350,15536.1370,15850.0680,16153.4700,16436.7840,16690.4520,16927.6220,17161.4440,17268.8200,17194.7770,16997.8800,16801.0560,16590.9910,16376.9100,16179.4790,16000.5720,15842.1430,15728.6850,15616.6180,15492.6420,15400.1850,15378.9470,15400.5510,15663.2290,16263.2540,17108.0590,17906.9820,18595.9690,19619.7150,21130.7730,22857.7370,24499.7530,26264.7160,27010.9680,26186.8370,24365.2770,22681.4030,20920.7800,19544.6560,18901.3640,18776.1640,18533.4520,18213.3090,18353.9460,19131.8930,20308.5750,21452.3310,22629.6260,23571.0680,24092.1700,24288.3300,24483.0240,24663.8720,24457.5880,23727.3180,22636.9560,21516.7700,20336.1300,19148.8610,18026.7120,16971.0460,15848.3680,14609.6410,13761.6170,13519.0790,13633.6500,13694.4220,13846.2830,13541.9120,12487.4600,10965.9160,9549.5340,8118.3630,6893.4750,6040.7980,5442.0740,4805.4530,4180.1060,3633.6940,3167.7970,2768.5880,2420.8610,2127.9020,1845.7860,1551.1080,1259.8110,979.1280,773.4550,645.1340,491.8340,313.5540,207.3760,173.9190,137.8100,99.0470,161.5900
2026,14003.4840,14133.9790,14363.6550,14628.4200,14919.0320,15226.2480,15540.5460,15852.4040,16153.9770,16436.5820,16690.1360,16926.4600,17159.0460,17264.9650,17189.2200,16990.5020,16791.8600,16579.9210,16364.4250,16166.2910,15987.1780,15828.5290,15714.9010,15602.8020,15478.9110,15386.6170,15365.5610,15387.3360,15650.1590,16250.2770,17095.0800,17893.9660,18582.9530,19606.1710,21115.9240,22841.0910,24481.2510,26244.0920,26988.7760,26164.0440,24342.4070,22657.9580,20896.2610,19518.9860,18874.5010,18747.7610,18502.8080,18179.7890,18315.9950,19087.4590,20255.9290,21390.7990,22558.6050,23488.5820,23995.7590,24176.2480,24354.7160,24518.5230,24295.6330,23549.9240,22444.7760,21308.5050,20110.0280,18906.8440,17772.0620,16704.9680,15571.3160,14325.4450,13457.1410,13173.7020,13236.2190,13249.0790,13352.1140,13019.0520,11967.4330,10469.8830,9076.6020,7671.6810,6472.1030,5639.4230,5057.7880,4442.2730,3840.8400,3317.2250,2871.7960,2491.7780,2160.0530,1891.4420,1635.4590,1363.9340,1089.6240,839.4690,666.4960,554.3600,421.1640,266.9080,185.7950,147.4880,106.0650,171.6280
2027,13864.9060,13953.0130,14122.0250,14358.1380,14627.1580,14920.1590,15228.2160,15541.8470,15851.5680,16151.2510,16433.0880,16686.4790,16921.9080,17153.2120,17257.6520,17180.2190,16979.7180,16779.2970,16565.5270,16348.6570,16149.8600,15970.5760,15811.7390,15697.9640,15585.8550,15462.0740,15369.9610,15349.0920,15371.0340,15633.9500,16234.0390,17078.6730,17877.3610,18566.2100,19588.6950,21096.8400,22819.8640,24457.8380,26218.2030,26961.1690,26136.0000,24314.6510,22629.9630,20867.5470,19489.3940,18843.8460,18715.5890,18468.4430,18142.6110,18274.3560,19039.1790,20199.1990,21324.9510,22483.0280,23401.3480,23894.4900,24059.2650,24221.4600,24368.1860,24128.7240,23367.7170,22247.9960,21095.8590,19879.7750,18660.9080,17513.7130,16435.3970,15290.9930,14038.2240,13149.8020,12825.4950,12835.9180,12800.8350,12854.9970,12493.2960,11444.7220,9971.4790,8601.5900,7223.2140,6049.2010,5236.6950,4672.2760,4078.0020,3500.6160,2999.9160,2575.0560,2214.3160,1898.6680,1654.4710,1424.6890,1176.3830,919.1240,699.5640,559.3440,463.4240,350.3700,220.1820,157.9770,113.7120,182.6110
2028,13728.0920,13777.7680,13899.7170,14107.6630,14350.1760,14623.4040,14918.7440,15227.5910,15540.5020,15848.0330,16145.7730,16426.7960,16679.9800,16914.4730,17144.4560,17247.3990,17168.2910,16966.0410,16763.8750,16548.3090,16330.1010,16130.6750,15951.2510,15792.2530,15678.3500,15566.2500,15442.6010,15350.6850,15330.0060,15352.1100,15615.0740,16215.0340,17059.3540,17857.7080,18546.3020,19567.8790,21074.1590,22794.7460,24430.2550,26187.8450,26928.9660,26103.5000,24282.7490,22598.1100,20835.2730,19456.4780,18809.9750,18680.2240,18430.9270,18102.3370,18229.5970,18987.6480,20139.0190,21255.4590,22403.6090,23310.1130,23789.1340,23938.1620,24084.0550,24213.6710,23957.6750,23181.4960,22047.3910,20879.5810,19646.0940,18411.7480,17252.3330,16162.9780,15008.0130,13748.5590,12840.1660,12475.0390,12433.3560,12350.3280,12355.5980,11965.3140,10919.9640,9471.2840,8125.0240,6773.4350,5625.1900,4833.0010,4285.8970,3712.9680,3159.7330,2682.0370,2277.8220,1936.4250,1636.9100,1417.1740,1213.6360,988.5970,748.4350,559.5140,452.0780,372.3920,279.5030,173.4090,121.7470,194.5720
2029,13595.3230,13618.6960,13712.2390,13866.5220,14090.6720,14339.5360,14616.9220,14914.5460,15224.1250,15536.2570,15841.5410,16137.2840,16417.4390,16670.3690,16903.8840,17132.5020,17233.9300,17153.1600,16949.2000,16745.3260,16528.0050,16308.5020,16108.4840,15928.9530,15769.8230,15655.8140,15543.7440,15420.2500,15328.5470,15308.0620,15330.3260,15593.2890,16193.0070,17036.8550,17834.7260,18522.9360,19543.4150,21047.5500,22765.3790,24398.1190,26152.6050,26891.7430,26066.1350,24246.3220,22562.0450,20799.1170,19419.9370,18772.6010,18641.3790,18389.9780,18058.6910,18181.4450,18932.5830,20075.0920,21182.0120,22320.0220,23214.5440,23679.3560,23812.6130,23942.1790,24054.6640,23782.1850,22990.9820,21842.7060,20659.4430,19408.7860,18159.1950,16987.7780,15887.5890,14722.2820,13456.3780,12528.1870,12122.3150,12028.5430,11897.5930,11853.9800,11435.1890,10393.2580,8969.4070,7647.0240,6322.4680,5200.2010,4428.4750,3898.7830,3347.3050,2818.3190,2363.7110,1980.2130,1658.2200,1374.8920,1179.6530,1002.3930,800.6580,577.6360,419.3840,344.7450,281.3070,208.5960,126.6130,207.5040
2030,13468.4040,13472.5510,13542.8230,13671.2580,13849.8950,14070.7750,14325.9380,14607.4210,14907.2660,15217.5120,15528.8010,15831.7760,16125.4620,16404.6930,16657.3160,16889.8040,17117.0120,17216.9030,17134.4910,16928.8630,16723.3260,16504.2950,16283.5420,16082.9740,15903.3730,15744.1450,15630.0520,15518.0360,15394.7220,15303.2510,15282.9640,15305.3830,15568.2900,16167.6430,17010.8450,17808.0690,18495.7530,19514.9240,21016.6030,22731.3210,24360.9550,26111.9760,26848.9790,26023.3990,24204.9000,22521.3340,20758.6790,19379.4010,18731.3650,18598.7010,18345.2490,18011.3360,18129.5590,18873.6340,20007.0480,21104.2270,22231.8660,23114.2270,23564.7430,23682.2100,23795.4310,23890.7710,23601.8750,22795.8200,21633.6190,20435.1570,19167.5980,17903.0290,16719.8600,15609.0700,14433.6660,13161.5780,12213.7940,11767.2840,11621.4700,11442.6530,11350.1920,10902.9990,9864.6990,8465.9590,7167.7120,5870.4470,4774.3770,4023.2600,3511.0820,2981.1550,2476.5150,2045.0770,1682.3630,1379.8290,1112.7370,942.0230,791.0620,612.6600,406.8150,279.2460,237.4010,190.2140,137.6860,221.3650
2031,13357.3370,13435.7520,13464.3660,13550.1580,13686.6130,13867.2180,14084.0490,14329.1810,14603.1550,14902.2810,15215.8120,15527.3980,15829.1550,16121.4180,16399.0030,16649.8760,16880.6210,17106.0400,17204.5710,17121.4650,16915.6110,16709.8530,16490.6730,16269.8980,16069.4090,15889.9670,15730.9450,15617.0630,15505.3190,15382.3510,15291.2260,15271.1730,15293.7010,15556.5150,16155.5100,16998.0820,17794.5650,18481.4880,19499.1760,20998.3590,22709.9340,24336.2870,26083.6030,26817.7360,25990.7400,24171.6080,22486.5970,20721.6330,19340.0630,18689.9100,18554.6830,18297.4990,17958.8960,18069.4950,18801.9730,19920.6020,21002.1330,22113.4030,22976.1180,23402.8680,23493.8520,23580.2340,23648.0490,23332.9290,22503.2270,21319.3010,20098.4680,18807.6430,17523.1850,16325.1300,15202.3130,14016.6870,12739.6510,11775.5510,11294.0160,11103.8900,10886.0230,10754.2150,10291.3610,9273.6500,7919.6910,6665.2880,5415.3420,4364.2980,3650.3110,3170.2510,2667.7950,2203.3730,1819.2140,1487.0100,1199.9220,959.9250,813.0220,680.7030,525.1960,346.5010,249.7050,200.5200,145.5540,236.5200
2032,13249.1070,13242.6600,13401.4490,13454.5420,13555.8520,13700.3160,13882.8680,14095.6210,14330.6860,14597.1140,14895.4840,15212.2640,15524.1080,15824.6090,16115.4140,16391.3200,16640.4110,16869.3820,17092.9840,17190.1420,17106.3530,16900.2970,16694.3440,16475.0400,16254.2700,16053.8850,15874.6250,15715.8270,15602.1690,15490.7130,15368.1050,15277.3360,15257.5200,15280.1550,15542.8450,16141.4080,16983.2480,17778.8920,18464.9700,19481.0520,20977.5550,22685.7770,24308.6500,26052.0470,26783.2180,25954.9040,24135.3610,22449.1090,20682.0490,19298.3530,18646.1610,18508.3850,18247.4990,17904.2440,18007.2010,18727.9870,19831.6860,20897.4300,21992.1850,22835.1370,23238.0550,23302.5290,23362.0470,23402.3120,23060.9900,22207.7290,21002.2090,19759.1410,18445.1920,17140.9890,15928.1840,14793.4690,13597.7590,12315.9280,11335.6190,10819.0980,10584.6560,10327.7430,10156.5800,9678.1120,8681.1250,7372.1380,6161.7580,4959.3100,3953.4450,3276.6980,2828.8330,2353.9250,1929.8030,1592.9970,1291.3610,1019.7630,806.9060,683.8460,570.1950,437.6160,286.1110,210.6950,153.4050,252.7510
2033,13148.2790,13148.1100,13189.8940,13364.6960,13442.2630,13559.0780,13711.5270,13895.9930,14104.6280,14329.5810,14588.4110,14885.9710,15205.9430,15517.9890,15817.1800,16106.4730,16380.6480,16627.9110,16855.0670,17076.8110,17172.5780,17088.1200,16881.9000,16675.7880,16456.4010,16235.6760,16035.4320,15856.3850,15697.8420,15584.4290,15473.2790,15351.0550,15260.6600,15241.0830,15263.8220,15526.3390,16124.3620,16965.3160,17759.9760,18445.0830,19459.3730,20952.9230,22657.4800,24276.5770,26015.7350,26743.8120,25914.3310,24094.7070,22407.5200,20638.6860,19253.1160,18599.0020,18458.7030,18194.1600,17846.3150,17941.6090,18650.5670,19739.1320,20788.8890,21866.9260,22689.9560,23068.9620,23106.9070,23139.5410,23152.2410,22784.7720,21908.0990,20681.2000,19416.1160,18079.2760,16755.5590,15528.2230,14381.8130,13176.2340,11889.8380,10893.4950,10342.0720,10063.3440,9767.4190,9556.9230,9062.9230,8086.8470,6823.0840,5656.9600,4502.2430,3541.7550,2902.3800,2486.8010,2039.5370,1655.8020,1366.4250,1095.4200,839.3660,653.6960,554.5090,459.5510,349.9310,225.6500,160.9990,269.5930
2034,13061.5930,13068.0660,13107.1460,13176.9810,13324.7420,13426.7620,13559.0530,13719.4480,13905.7840,14110.2520,14325.0400,14576.2110,14872.8900,15195.9770,15508.1500,15805.9590,16093.6710,16366.0490,16611.4250,16836.7120,17056.5440,17150.8980,17065.7910,16859.4570,16653.2370,16433.8190,16213.1920,16013.1360,15834.3470,15676.0950,15562.9540,15452.1380,15330.3260,15240.3260,15220.9940,15243.8310,15506.1120,16103.4520,16943.3180,17736.8030,18420.7770,19433.0310,20923.2700,22623.7540,24238.6860,25973.1900,26697.9970,25867.5480,24048.2800,22360.5640,20590.3790,19203.2680,18547.3900,18404.6010,18136.4650,17784.1140,17871.7230,18568.6860,19641.8560,20675.3770,21736.4390,22539.3530,22894.3590,22905.7690,22911.5160,22896.6520,22503.1270,21603.2560,20355.2740,19068.4810,17709.0730,16366.1640,15124.5910,13966.7630,12751.6050,11460.9550,10448.8180,9862.6300,9539.6880,9204.8290,8955.0540,8445.6440,7490.7100,6272.4680,5150.8730,4044.1580,3129.2700,2527.4170,2144.2190,1724.7010,1381.4410,1139.5560,899.2420,658.7920,500.3500,425.0560,348.8120,262.1750,165.1440,286.4170
2035,12993.3990,13002.6680,13036.7990,13095.0760,13176.7850,13281.2110,13407.6420,13555.3610,13723.6550,13911.8100,14112.0570,14316.6290,14560.0780,14855.7960,15181.9090,15494.1250,15790.4720,16076.5260,16347.0360,16590.4590,16813.8180,17031.6800,17124.5950,17038.8630,16832.4700,16626.1970,16406.8080,16186.3380,15986.5250,15808.0410,15650.1240,15537.2850,15426.8330,15305.4660,15215.8850,15196.8030,15219.7310,15481.7060,16078.2010,16916.7530,17708.8510,18391.5050,19401.4530,20887.9790,22583.9340,24194.2670,25923.6500,26644.9940,25813.8030,23995.3820,22307.5930,20536.5370,19148.2600,18490.7960,18345.5580,18073.9050,17717.1450,17797.0510,18481.8370,19539.3330,20556.3490,21600.1610,22382.7530,22713.6800,22698.5680,22677.4430,22635.0370,22215.5800,21292.7690,20024.0550,18715.9140,17334.3220,15972.5950,14717.1300,13548.2050,12323.8020,11029.2490,10001.6030,9380.8300,9013.7910,8640.1130,8351.1520,7826.4780,6892.9320,5720.5110,4643.7190,3585.2750,2716.2050,2152.0120,1801.2780,1409.6020,1106.8840,912.5240,702.9480,478.1570,346.9670,295.5710,238.0500,174.4040,302.8220
2036,12960.2910,12986.4120,13001.7940,13039.9630,13100.5060,13183.0110,13286.8030,13411.2040,13557.1260,13724.6870,13912.6810,14112.0750,14315.4250,14557.4820,14851.6370,15176.1130,15486.6970,15781.3690,16066.1630,16336.0520,16579.3010,16802.4960,17020.2730,17113.1970,17027.5300,16821.2540,16615.1670,16395.9990,16175.7930,15976.2830,15798.1040,15640.4280,15527.7410,15417.3730,15296.0130,15206.3140,15186.8930,15209.2090,15470.4060,16065.9810,16903.3570,17694.0520,18375.2680,19382.6020,20864.8400,22555.4370,24160.1880,25883.2860,26599.6860,25765.8930,23946.1150,22255.6430,20480.5260,19088.0350,18426.3680,18276.0430,17997.5750,17632.6950,17699.5040,18364.3830,19396.7390,20387.8160,21405.2330,22156.4500,22449.6140,22392.9950,22330.9840,22247.8170,21791.4880,20838.1380,19544.1090,18211.1720,16804.8590,15426.8440,14166.7690,13000.8250,11782.4070,10501.0560,9474.6380,8834.1640,8437.0450,8039.4230,7725.7690,7203.1560,6312.6360,5209.7550,4172.8750,3184.9860,2432.7010,1917.8960,1567.4030,1216.1780,959.3750,788.6470,605.0890,408.7010,306.1840,246.0770,180.3810,319.3620
2037,12943.7950,12942.5300,12976.5860,12998.0820,13040.2830,13103.0800,13186.3640,13289.4980,13411.8410,13555.9330,13722.7240,13910.5160,14109.0130,14311.0940,14551.7060,14844.2320,15167.0010,15475.8840,15768.8160,16052.2860,16321.4950,16564.5170,16787.5000,17005.1420,17098.0560,17012.4720,16806.3590,16600.5030,16381.6030,16161.7100,15962.5470,15784.7120,15627.3120,15514.8000,15404.5400,15283.2140,15193.4180,15173.6610,15195.3590,15455.7220,16050.2450,16886.2620,17675.3820,18355.0090,19359.5080,20837.1310,22521.9960,24120.8110,25837.2440,26548.5390,25712.3260,23891.5880,22198.7990,20420.0070,19023.6010,18357.8730,18202.4920,17917.2640,17544.3370,17598.0260,18242.8390,19249.8110,20214.7160,21205.4970,21925.1540,22180.4640,22082.3220,21979.4110,21855.4720,21362.3440,20378.6420,19059.5640,17702.1050,16271.3610,14877.3470,13612.9340,12450.2280,11238.0650,9970.2040,8945.2380,8285.1910,7858.0560,7436.5610,7098.2650,6577.8300,5730.5580,4697.5080,3700.7930,2783.7250,2148.4700,1683.2000,1333.0240,1022.3550,811.5540,664.5110,507.0300,339.1090,254.0470,186.2280,336.0750
2038,12937.0980,12926.2740,12930.0120,12963.6760,12991.2810,13037.5060,13102.5430,13186.5870,13289.0370,13409.2930,13551.5200,13717.5010,13905.0470,14102.5990,14303.3640,14542.4730,14833.3010,15154.2850,15461.3920,15752.5150,16034.5930,16303.0580,16545.7950,16768.5130,16985.9690,17078.8500,16993.3710,16787.4690,16581.8920,16363.3140,16143.7860,15945.0170,15767.5690,15610.4810,15498.1720,15388.0460,15266.7820,15176.9100,15156.8220,15177.8980,15437.3640,16030.6940,16865.1520,17652.5090,18330.3850,19331.8100,20804.4670,22483.1990,24075.6960,25785.0550,26491.0760,25652.6390,23831.3730,22136.6690,20354.6230,18954.6340,18285.0010,18124.6000,17832.6790,17451.7920,17492.3450,18116.9330,19098.2760,20036.7730,21000.6780,21688.5960,21905.9830,21766.3300,21622.5330,21457.8430,20928.0250,19914.1970,18570.3760,17188.7120,15733.8710,14324.1850,13055.7340,11896.5430,10690.9240,9436.8570,8413.5890,7734.1200,7277.0640,6831.7890,6468.9260,5950.7920,5146.9810,4184.0220,3227.7200,2381.7070,1863.6610,1448.0470,1098.2720,828.2420,663.5060,540.1890,408.8260,269.4190,192.7900,353.0570
2039,12931.0790,12912.8790,12907.5950,12915.8840,12947.7550,12981.4630,13031.6990,13098.9610,13183.7440,13285.4880,13403.6290,13543.9590,13709.0910,13896.3470,14092.9090,14292.3110,14529.8620,14818.9240,15138.0490,15443.3100,15732.5560,16013.1780,16280.8360,16523.2310,16745.6330,16962.8530,17055.6800,16970.3240,16764.6820,16559.4320,16341.2250,16122.1130,15923.7850,15746.7640,15590.0250,15477.9460,15367.9790,15246.8060,15156.8780,15136.4650,15156.9120,15415.4220,16007.4220,16840.1270,17625.5380,18301.5070,19299.6260,20766.9750,22439.1860,24024.9970,25726.8850,26427.4690,25587.0040,23765.6330,22069.4080,20284.5230,18881.2780,18207.8970,18042.5130,17743.9680,17355.2120,17382.6220,17986.8460,18942.3380,19854.2150,20791.0250,21447.0510,21626.4730,21445.3520,21260.7130,21055.3180,20488.9420,19445.2310,18076.9860,16671.4440,15192.8490,13767.8230,12495.6290,11340.2210,10141.4250,8901.4410,7880.1060,7181.3780,6694.5150,6225.5690,5838.2300,5322.5160,4562.3430,3669.6830,2754.0070,1979.2280,1578.4850,1212.6130,863.3200,633.9820,515.3370,415.7690,310.5510,199.6830,370.4470
2040,12918.4350,12898.0450,12888.0940,12889.3820,12902.7070,12928.8690,12968.6670,13022.9010,13092.3700,13177.8720,13278.8860,13394.8880,13533.2890,13697.5360,13884.4590,14079.9850,14277.9800,14513.9190,14801.1510,15118.3440,15421.6910,15708.9930,15988.0960,16254.8860,16496.8850,16718.9180,16935.8520,17028.6040,16943.3910,16738.0560,16533.1800,16315.3950,16096.7490,15898.9070,15722.3530,15566.0000,15454.1750,15344.3930,15223.3390,15133.3760,15112.6410,15132.4570,15389.9510,15980.4850,16811.2490,17594.5340,18268.4410,19263.0260,20724.7340,22390.0430,23968.8080,25662.8410,26357.8300,25515.5320,23694.4750,21997.1210,20209.8090,18803.6320,18126.6600,17956.3350,17651.2390,17254.7080,17268.9790,17852.7130,18782.1520,19667.2190,20576.7370,21200.7440,21342.1860,21119.6670,20894.2560,20648.2330,20045.4540,18972.1200,17579.7820,16150.7010,14648.7090,13208.6810,11933.0390,10781.6780,9589.9750,8364.3490,7345.1830,6627.3690,6110.8310,5618.3390,5206.6290,4693.4530,3977.0620,3154.8580,2279.9880,1576.5740,1293.1440,977.0630,628.3320,439.7100,367.1530,291.3400,212.2720,388.5710
2041,12911.2030,12911.5080,12896.6700,12890.3940,12893.7490,12907.8050,12933.3990,12971.3720,13023.9420,13092.6390,13177.8410,13277.9320,13392.6770,13529.6680,13692.3500,13877.6510,14071.5610,14267.8970,14502.6080,14789.2720,15106.3570,15409.6060,15696.8920,15976.0580,16242.9380,16485.0630,16707.2960,16924.4720,17017.4940,16932.5690,16727.5140,16522.8860,16305.3090,16086.7690,15888.8960,15712.1790,15555.5140,15443.1550,15332.8600,15211.4080,15120.9960,15099.4110,15117.9400,15373.8200,15962.3990,16790.7290,17571.2370,18242.2960,19232.2100,20686.6610,22343.0540,23912.5330,25596.1690,26282.8270,25435.8200,23611.9670,21909.7940,20115.6170,18702.1530,18017.6240,17838.2430,17521.8890,17112.8430,17106.2030,17657.2570,18545.6140,19389.7630,20259.0080,20836.9320,20924.8390,20645.4740,20365.3210,20065.1430,19420.4140,18323.5390,16921.3300,15484.0010,13976.4740,12539.1420,11275.5430,10142.9950,8974.7830,7779.6630,6784.1550,6076.6520,5564.0760,5074.8250,4694.0880,4209.4250,3533.8180,2745.2170,1960.2570,1375.2770,1124.7170,846.3280,540.1120,393.8270,311.4270,225.9340,407.7580
2042,12895.9170,12886.2790,12902.3070,12893.0260,12890.4280,12895.8520,12910.6360,12935.6590,12971.7980,13022.6940,13090.6060,13175.4920,13274.6430,13388.1110,13523.6650,13684.7540,13868.3990,14060.6570,14255.3000,14488.7410,14774.7860,15091.7070,15394.8050,15682.0240,15961.2030,16228.1280,16470.3350,16692.7290,16910.1090,17003.3860,16918.7640,16714.0250,16509.6810,16292.3500,16073.9550,15876.0850,15699.2370,15542.2860,15429.4130,15318.6240,15196.7970,15105.9510,15083.5180,15100.7560,15354.9770,15941.4950,16767.2460,17544.8370,18212.9280,19197.9940,20644.9270,22292.1080,23852.0190,25524.9580,26203.1590,25351.5880,23525.2590,21818.5640,20017.8320,18597.3270,17905.3550,17716.9450,17389.3810,16967.8860,16940.3230,17458.5800,18305.6740,19108.7330,19937.5300,20469.2400,20503.5670,20167.3700,19832.4930,19478.1810,18791.5900,17671.3530,16259.5130,14814.1840,13301.3830,11867.0020,10615.6760,9502.1510,8357.6490,7193.2640,6221.6030,5524.5410,5016.0200,4530.0980,4180.4190,3724.3710,3089.6900,2334.8520,1639.9920,1173.6190,955.9920,715.3670,451.7450,335.1210,241.9840,428.2820
2043,12868.5680,12870.4330,12871.1050,12890.6090,12886.8880,12887.9690,12895.4600,12910.9700,12935.4150,12969.7140,13018.9260,13086.0400,13170.5930,13268.7840,13380.9540,13515.0450,13674.5090,13856.4620,14047.0310,14239.9420,14472.0670,14757.4380,15074.1330,15377.0220,15664.1180,15943.2570,16210.1740,16452.4180,16674.9290,16892.4720,16985.9850,16901.6820,16697.2990,16493.2790,16276.2360,16058.0290,15860.2000,15683.2540,15526.0480,15412.6820,15301.4210,15179.2410,15087.9790,15064.7030,15080.6470,15333.1590,15917.5020,16740.5130,17515.0360,18180.0290,19160.0560,20599.1910,22236.8390,23786.8780,25448.7920,26118.4040,25262.4320,23433.9800,21723.0930,19916.1530,18488.8790,17789.5980,17592.1920,17253.4800,16819.6130,16771.1280,17256.4810,18062.1400,18823.9450,19612.1220,20097.5080,20078.2340,19685.2590,19295.7090,18887.3200,18158.9910,17015.6030,15594.4040,14141.3520,12623.5700,11192.4170,9953.6090,8859.3260,7738.7610,6605.3420,5657.7230,4971.2380,4466.8710,3984.3730,3665.8280,3238.4890,2644.8660,1923.9440,1319.3380,971.6900,787.0450,584.2390,363.2720,262.0700,452.0800
2044,12825.0450,12841.8110,12853.0330,12860.6270,12876.2420,12878.0810,12882.8410,12892.3980,12908.6300,12932.4930,12964.9450,13012.4630,13078.7650,13162.9680,13260.1790,13371.0260,13503.6270,13661.4330,13841.6580,14030.4980,14221.6370,14452.3980,14737.0370,15053.4410,15356.0580,15642.9710,15922.0130,16188.8670,16431.0960,16653.6780,16871.3390,16965.0690,16881.1030,16677.1180,16473.4630,16256.7540,16038.7800,15841.0330,15664.0260,15506.5980,15392.7630,15281.0530,15158.5460,15066.8860,15042.7710,15057.4180,15308.1690,15890.2170,16710.3180,17481.6130,18143.3720,19118.1560,20549.1960,22176.9730,23716.8210,25367.3690,26028.2540,25168.0610,23337.8640,21623.1390,19810.3680,18376.6220,17670.1770,17463.8180,17114.0290,16667.8830,16598.4910,17050.8450,17814.9080,18535.3090,19282.7120,19721.6790,19648.8190,19199.1570,18755.0250,18292.6530,17522.7440,16356.4470,14926.1840,13465.7120,11943.2630,10515.6350,9289.5990,8214.7820,7118.3800,6016.1580,5092.7720,4417.0050,3916.8960,3437.9210,3150.5690,2752.0230,2199.5740,1512.7110,998.4690,769.5950,617.9650,453.0130,274.7380,481.6420
