rmort,rmortTB,CDRscaleO,fchild,vchild,rchild,w,pchild,pelderly,padult,n,uiscaleC,relderly,radult,x,fadult,felderly,vadult,CDRscale,e,nelderly,velderly,uiscaleA,uiscaleE,neta,CDRscaleE,p0
-0.6,-0.897505529,0.138740476,0.140313344,0.000105253,0.007080037,0.012861993,0.023941799,0.246384847,0.19582556,0.223849912,1.809633708,0.017128505,0.005986828,0.317281595,0.715602702,0.677374532,0.000238849,0.355150264,0.648457864,0.105363526,0.001096713,0.335053574,0.45452296,1.976697744,-0.115896222,1267142
-0.6,-0.913797293,0.156046838,0.145919202,0.000107422,0.006727369,0.01275788,0.024186588,0.268811906,0.18878545,0.234943301,1.960617941,0.015890138,0.005244536,0.30308368,0.722232323,0.710125155,0.000243007,0.362475137,0.721563332,0.10410618,0.00085418,0.24996192,0.605878541,2.144083022,-0.077972357,1267142
-0.6,-0.942820124,0.025889771,0.137298224,0.000104492,0.005392646,0.01190805,0.021207167,0.270936038,0.166866996,0.183412478,1.859814653,0.006499964,0.005534941,0.314918129,0.747816368,0.710447917,0.000249146,0.461195493,0.708966254,0.108325908,0.003189548,0.580362493,1.037994251,2.19026363,0.006856494,1267142
-0.6,-0.875274867,0.560093148,0.128697448,0.000132414,0.005693486,0.012697123,0.023406968,0.262692554,0.165070787,0.192938058,1.189819013,0.006213401,0.005195619,0.264696173,0.672766213,0.661856047,0.000217037,0.380991994,0.776560622,0.100825869,0.002785214,0.291896823,0.494891579,2.385462421,-0.129103374,1267142
-0.6,-0.944188169,0.020368331,0.14427306,0.000106092,0.00534072,0.012226464,0.021659875,0.274944027,0.167012679,0.177057747,1.844103288,0.006473757,0.006045661,0.305888575,0.727759437,0.716961655,0.000255857,0.443711511,0.707867129,0.102700798,0.002821585,0.666191363,1.008678524,2.141720818,-0.027683072,1267142
-0.6,-0.923790269,0.523674235,0.129487852,0.000132941,0.005705891,0.012944499,0.022399854,0.265160869,0.166024154,0.195832148,1.209986677,0.006219642,0.005007938,0.264467887,0.670267358,0.658304956,0.000218718,0.379374454,0.774160807,0.102905661,0.002809949,0.293432949,0.541725619,2.3095923,-0.088512617,1267142
-0.6,-0.860923675,0.194871553,0.1040934,0.00013891,0.005847135,0.014277902,0.017752209,0.285240104,0.145703967,0.194459976,1.055275388,0.008572391,0.006480122,0.283794362,0.726598438,0.710035062,0.000230938,0.382798818,0.77325368,0.10814634,0.002480343,0.264400028,0.469508217,2.458894287,-0.060521413,1267142
-0.6,-0.908559378,0.23727977,0.14543821,0.000138296,0.005048967,0.01635044,0.026898385,0.257288353,0.171342651,0.21113139,1.447906699,0.006849624,0.005894631,0.358617116,0.735112644,0.726404708,0.000235088,0.392548256,0.673457083,0.144243257,0.00294224,0.23566647,0.438740283,2.127483629,-0.167649466,1267142
-0.6,-0.949139101,0.222292008,0.132915717,0.00017536,0.00696934,0.012869995,0.021782619,0.315142379,0.149782495,0.182999502,1.933094698,0.015308702,0.007087446,0.321465838,0.746352017,0.691469005,0.00019171,0.403027342,0.719901877,0.101769238,0.001369753,0.999729145,1.355026113,2.369623702,-0.002880716,1267142
-0.6,-0.944900473,0.716297755,0.120803511,0.000112799,0.005148477,0.01674178,0.018186628,0.23934155,0.160724598,0.176253895,1.800522711,0.015258496,0.005030615,0.252374994,0.737322225,0.719868911,0.000227575,0.484504463,0.628467161,0.105295348,0.001468097,0.530558047,0.775405241,2.357188747,-0.000414117,1267142
-0.6,-0.872770786,0.00019876,0.142427401,0.000155039,0.006977013,0.014298498,0.015948627,0.310436386,0.16180715,0.195842931,1.966237474,0.013948247,0.005086777,0.285921699,0.737302884,0.672722424,0.000203254,0.483926607,0.792379668,0.101414601,0.000679645,0.214164069,0.259090206,2.5899012,-0.041462968,1267142
-0.6,-0.843684176,0.647090912,0.142979446,0.000115171,0.0055223,0.012312842,0.019261253,0.312071805,0.153488543,0.188494022,1.27259449,0.017451006,0.00540305,0.257760529,0.690820156,0.654789148,0.000221898,0.387741677,0.794950954,0.103303435,0.001105292,0.224465051,0.392406399,2.475317676,-0.074947207,1267142
-0.6,-0.944457088,0.042652594,0.142392338,0.000100677,0.006329943,0.011935668,0.027806813,0.284950496,0.185015088,0.205201865,1.740213047,0.019764012,0.005100669,0.297502567,0.745978519,0.73968996,0.000240216,0.416223089,0.705389687,0.105691557,0.000373788,0.492933201,0.631262834,2.038110415,0.008696716,1267142
-0.6,-0.903013636,0.51925138,0.134501095,0.000138986,0.006128552,0.01749806,0.017277602,0.221489441,0.160511531,0.184148181,1.767801654,0.008058766,0.005313245,0.25740255,0.73767336,0.726753526,0.000260661,0.470356605,0.663455724,0.104046708,0.002771896,0.280589352,0.692320767,2.339362911,-0.045361195,1267142
-0.6,-0.865508703,-0.100688062,0.148231799,0.000151879,0.007036687,0.013662282,0.015347162,0.312071849,0.15957815,0.196994756,1.954640295,0.005371966,0.005174634,0.272329431,0.717442427,0.689891039,0.00019932,0.392675811,0.789052237,0.107150321,0.002838896,0.313255405,0.349519359,2.425825273,-0.04428364,1267142
-0.6,-0.93686514,0.657051065,0.118298046,0.00012417,0.005820722,0.013579348,0.021991877,0.271743408,0.158545576,0.178785973,1.449271891,0.007743116,0.005975558,0.266902787,0.693726812,0.679268494,0.000220918,0.421715231,0.770034237,0.100275923,0.002631722,0.38670081,0.592647581,2.284660047,0.030910174,1267142
-0.6,-0.939765539,0.681803585,0.124497059,0.000154415,0.007366725,0.017524711,0.021422178,0.251213544,0.153049229,0.198973479,1.90779186,0.012428756,0.00568077,0.274897643,0.740469905,0.730590012,0.000226418,0.455798646,0.61455393,0.109969184,0.00151815,0.426851338,0.811178495,2.55819571,-0.053044101,1267142
-0.6,-0.849743245,0.236709332,0.105085586,0.000147774,0.005436766,0.014333551,0.017836391,0.27865533,0.149643373,0.194192063,1.154516746,0.008389476,0.006298367,0.275256615,0.736563704,0.72754769,0.00023157,0.401789931,0.77394901,0.105984967,0.002401347,0.276824016,0.49450285,2.485186022,-0.061633915,1267142
-0.6,-0.915433343,0.888926788,0.142608203,0.000107386,0.006481723,0.015182249,0.022431596,0.286130794,0.142770854,0.181865052,1.445606419,0.009457744,0.00686273,0.310118565,0.729686655,0.683452833,0.00024234,0.414234024,0.725256886,0.119454699,0.002540751,0.401885609,0.624491304,2.418201378,-0.040295575,1267142
-0.6,-0.889461774,0.589912663,0.137088745,0.00011342,0.005478758,0.012493271,0.017093528,0.303101714,0.146054414,0.187061185,1.281699072,0.008266851,0.005361392,0.293868577,0.730067986,0.728291017,0.000231801,0.403995609,0.763227308,0.105776984,0.002052604,0.356418809,0.551249723,2.560583814,-0.012566633,1267142
-0.6,-0.885628325,0.092131001,0.143425174,0.000135058,0.005198032,0.016221799,0.02554428,0.269445659,0.170158688,0.196224011,1.450667474,0.007004696,0.005400478,0.36183586,0.740694917,0.73292622,0.000236898,0.426266314,0.651020605,0.145590493,0.003159416,0.242874663,0.289185604,2.129776986,-0.090274307,1267142
-0.6,-0.947166017,-0.375591411,0.148374473,0.000148023,0.005340967,0.013105324,0.022316193,0.301828362,0.153215259,0.190738202,1.928362309,0.014053165,0.005469576,0.319065987,0.740399437,0.719656054,0.000214569,0.434812694,0.736910397,0.113303988,0.001432753,0.596500091,1.242117823,2.437650127,-0.050488009,1267142
-0.6,-0.866351221,0.152419247,0.108749323,0.000137332,0.005157934,0.014159921,0.019319921,0.276942551,0.150066904,0.194105981,1.210279551,0.005694408,0.005462476,0.268208343,0.731878376,0.685707014,0.000232894,0.411442944,0.752292119,0.106300594,0.003240471,0.193386741,0.555588251,2.434508814,-0.040569202,1267142
-0.6,-0.945440402,-0.221718659,0.140912683,0.000163522,0.005117515,0.011842525,0.021761716,0.354240624,0.157594769,0.172940938,1.861868229,0.007743786,0.005883392,0.328084043,0.727547234,0.715779083,0.00020055,0.435077181,0.783908833,0.111443395,0.002738036,0.748830879,1.472635689,2.264991595,0.010596889,1267142
-0.6,-0.941795139,0.887344571,0.142776458,0.000102977,0.006415665,0.015250663,0.021567256,0.292909516,0.141951605,0.180701643,1.448306582,0.007826734,0.006780585,0.312435815,0.723178009,0.688884906,0.000243021,0.417674788,0.730053921,0.119331414,0.002635898,0.431583448,0.613083017,2.407773903,0.011331385,1267142
-0.6,-0.850602432,0.15466126,0.148275891,0.000168101,0.006751537,0.01048546,0.019031153,0.238270077,0.182837262,0.192016109,1.647783518,0.007180742,0.005206537,0.256430492,0.701346526,0.699283731,0.000204756,0.428404035,0.730794945,0.108963935,0.002857867,0.211696406,0.312979929,2.149343354,-0.120138444,1267142
-0.6,-0.905990099,0.351157367,0.112908206,0.000132788,0.005007886,0.014078022,0.022533525,0.271565964,0.166461192,0.182686382,1.097245823,0.009965156,0.005493773,0.28027951,0.720792182,0.658305814,0.000234948,0.437561052,0.741124275,0.101273192,0.002497219,0.346795924,0.515965399,2.197020541,-0.036168381,1267142
-0.6,-0.931384121,0.510923199,0.119907291,0.000131145,0.005963384,0.013999587,0.02398729,0.259294779,0.165946012,0.185730859,1.30111776,0.00577946,0.005356919,0.270903637,0.681028328,0.646422941,0.00021443,0.384574378,0.787223773,0.106163216,0.003143065,0.442018155,0.565722409,2.222536617,-0.075882398,1267142
-0.6,-0.852258904,0.054930794,0.14499768,0.000148511,0.006762111,0.010323962,0.020697744,0.2441523,0.176504799,0.195802969,1.761269591,0.009925466,0.005338396,0.262009734,0.723792258,0.707719357,0.000218432,0.414564659,0.701379718,0.10268298,0.002618298,0.216082179,0.307309168,2.128728039,-0.032197667,1267142
-0.6,-0.944345303,-0.325625155,0.142749696,0.000161594,0.005305853,0.011700483,0.022887491,0.319324392,0.165348806,0.190456528,1.787779442,0.006349703,0.005978386,0.316288501,0.740122454,0.712546927,0.000213148,0.412363349,0.780467554,0.116572316,0.002884517,0.825189128,1.507768395,2.227825742,-0.131840123,1267142
-0.6,-0.798844931,-0.003349223,0.138901255,0.000153713,0.006596622,0.010287637,0.018230445,0.239532116,0.171073278,0.190747338,1.977443787,0.022180919,0.005100418,0.269777332,0.724817387,0.714154819,0.000200062,0.427458209,0.768722976,0.102780041,0.000490197,0.136642719,0.20237862,2.217533182,-0.017836911,1267142
-0.6,-0.948210278,0.612256667,0.114473476,0.000148737,0.009542207,0.011484652,0.017507933,0.269691603,0.154913523,0.179481666,1.679873846,0.007375821,0.005344919,0.318733796,0.728406763,0.726375821,0.00024101,0.462285022,0.647196458,0.102678322,0.002414734,0.557164066,1.153222371,2.382174166,-0.032618115,1267142
-0.6,-0.9355193,0.545912835,0.116001785,0.00012435,0.005907834,0.013417173,0.023667413,0.267296049,0.165934542,0.175401648,1.417442503,0.006356984,0.005418184,0.270364146,0.681533765,0.677330349,0.000218963,0.413298034,0.787544324,0.104140969,0.003490392,0.449218924,0.606469418,2.177409448,0.051072491,1267142
-0.6,-0.948378932,0.155328479,0.136610679,0.000110516,0.005529672,0.01099035,0.0278527,0.273934588,0.173493464,0.18734634,1.746895621,0.011504005,0.005929183,0.304656807,0.745701373,0.724255884,0.000257065,0.432974669,0.730431502,0.101129325,0.002338741,0.638932347,1.004122161,2.050965278,0.067318195,1267142
-0.6,-0.910581092,0.30560188,0.123638098,0.000141346,0.007512721,0.010950025,0.018069385,0.243010393,0.163775097,0.202309312,1.660997354,0.013460133,0.00520579,0.323715244,0.740992246,0.672876795,0.000254823,0.421701083,0.660132932,0.102722073,0.00180283,0.334649845,0.697869203,2.30755775,-0.075429019,1267142
-0.6,-0.86699849,0.500564774,0.126798551,0.00012953,0.005869779,0.013177432,0.023787306,0.257443994,0.166229043,0.193494117,1.271107562,0.008665023,0.005399967,0.267638211,0.680160088,0.672837814,0.000210739,0.356424623,0.785071793,0.100511515,0.002679088,0.305813031,0.533895956,2.291150374,-0.104575565,1267142
-0.6,-0.851766023,0.085255484,0.146253478,0.000148715,0.006693347,0.010348088,0.02046153,0.246064633,0.176897591,0.195981007,1.764036153,0.009672512,0.00528227,0.262176331,0.72360832,0.709279212,0.00021842,0.417017725,0.699624153,0.103245624,0.002536229,0.22573486,0.33163686,2.173210738,-0.029488686,1267142
-0.6,-0.912616951,-0.046081918,0.134339014,0.000112626,0.005818531,0.011335433,0.026657196,0.272964796,0.188168475,0.205698136,1.743684188,0.016518937,0.005052617,0.280862267,0.74731246,0.681685074,0.000213463,0.424425854,0.633075077,0.102938128,0.00135063,0.36951321,0.428788864,2.035592284,-0.025616532,1267142
-0.6,-0.944435504,-0.144173625,0.148147162,0.000159695,0.005241858,0.011765314,0.018724792,0.344320268,0.161161438,0.173799157,1.975664072,0.008564211,0.006114395,0.316758457,0.740867987,0.711525251,0.000198339,0.4354187,0.790222476,0.107779742,0.002439242,0.816531432,1.366888157,2.20789526,-0.026083783,1267142
-0.6,-0.929676705,0.731082478,0.125643911,0.000111273,0.005042847,0.016945545,0.017853733,0.237456242,0.161783023,0.179570023,1.740111296,0.015888762,0.005427073,0.257749901,0.744474632,0.723955359,0.000230132,0.465855749,0.634050778,0.10433605,0.001526534,0.508846203,0.764976306,2.325340177,0.002877652,1267142
-0.6,-0.960374854,0.181527714,0.137557305,0.000167345,0.007034016,0.013308285,0.022785097,0.324909892,0.151860129,0.181111218,1.895894806,0.017842079,0.007248441,0.322854878,0.732719112,0.687235055,0.000187284,0.419485953,0.707278084,0.101642612,0.000996383,0.970057896,1.364984362,2.299138674,0.011585362,1267142
-0.6,-0.946220669,0.043510779,0.146926329,0.000101872,0.006455045,0.01151398,0.026729534,0.290577322,0.188367424,0.206607945,1.772264753,0.016991157,0.005034579,0.299242976,0.746959945,0.73170676,0.000233529,0.426726018,0.700875841,0.1102751,0.001231176,0.488542865,0.656625071,2.019949182,0.033673072,1267142
-0.6,-0.87800552,0.582922293,0.145850523,0.000125014,0.005175226,0.012366305,0.020048834,0.299659579,0.147264372,0.181281711,1.389645394,0.007752993,0.005430808,0.286539784,0.728048393,0.681324493,0.000213833,0.44888011,0.798915793,0.106136593,0.002334693,0.178785941,0.348889806,2.466081096,-0.014202533,1267142
-0.6,-0.922554018,-0.155304947,0.138048649,0.000184613,0.005984108,0.012307986,0.018958892,0.277211583,0.171007411,0.205107107,1.735056083,0.011267807,0.005734634,0.290973576,0.710429863,0.687742552,0.000190783,0.388979933,0.753852772,0.111953256,0.001893824,0.429927064,0.436161973,2.285224902,-0.057621667,1267142
-0.6,-0.877809221,-0.350545855,0.122295353,0.000114299,0.006503068,0.015686851,0.026433386,0.257795082,0.18231356,0.19382703,1.614200422,0.02245083,0.005726638,0.337473292,0.741564029,0.711005425,0.000233809,0.407734187,0.707860661,0.113179473,0.000411159,0.377924869,0.390902548,2.009043255,-0.089252213,1267142
-0.6,-0.900500819,-0.163242907,0.146813178,0.000132853,0.006917033,0.012537839,0.025731192,0.268617654,0.18249366,0.22134912,1.972459847,0.010594116,0.005238976,0.286874392,0.738999394,0.698948975,0.000240321,0.381577702,0.649182948,0.101893837,0.001970461,0.30879318,0.45389616,2.146885178,-0.034654768,1267142
-0.6,-0.826920528,0.229763773,0.141619388,0.000169311,0.006629104,0.013109625,0.016854435,0.309940491,0.161157533,0.181745297,1.833843537,0.010277283,0.005078349,0.282478041,0.72889354,0.665707376,0.000228746,0.440334889,0.765949426,0.107525907,0.002358715,0.182704407,0.342977969,2.30513636,-0.0206949,1267142
-0.6,-0.844985347,0.163275934,0.101256858,0.000142423,0.005549672,0.014513676,0.015906957,0.274321703,0.14739692,0.191994448,1.100789322,0.008648019,0.006252819,0.286624834,0.739406406,0.707285615,0.000226225,0.389453928,0.777248478,0.111096438,0.002781395,0.2654259,0.499157539,2.416970852,-0.071700565,1267142
-0.6,-0.91396116,0.52844086,0.136763799,0.000115763,0.005762062,0.012374165,0.019258659,0.295811937,0.1449374,0.190076829,1.286907098,0.008482135,0.005412744,0.294940061,0.747709333,0.738210629,0.000235693,0.427534497,0.762994468,0.109588956,0.002080703,0.413732448,0.574227901,2.560733514,-0.00415167,1267142
-0.6,-0.951860944,0.076086126,0.1367541,0.000176354,0.006451111,0.012849819,0.022935078,0.342427884,0.150464218,0.180569129,1.866226661,0.014428177,0.006494968,0.314421908,0.728886881,0.700687798,0.00019395,0.432441263,0.708416399,0.104233031,0.001312096,0.93982295,1.410821398,2.466063473,0.00376601,1267142
-0.6,-0.929679633,0.23215561,0.1376501,0.000154651,0.005291151,0.015976295,0.022671902,0.249209127,0.159610082,0.168185408,1.258515906,0.005605811,0.005266213,0.29572953,0.742840853,0.734147688,0.000209035,0.462544658,0.687629841,0.109903205,0.00314159,0.636707989,0.793262027,2.26590477,-0.020034409,1267142
-0.6,-0.882582751,0.615715185,0.134107417,0.000118692,0.005701021,0.012464102,0.015637611,0.303290836,0.145941586,0.186312529,1.238494485,0.00784757,0.005398649,0.290621789,0.729424509,0.721836755,0.000233208,0.408498289,0.758856263,0.106843704,0.002310485,0.407206063,0.52652813,2.61636065,-0.001665757,1267142
-0.6,-0.885248467,-0.205882423,0.146502456,0.000159504,0.007113904,0.013673046,0.016096838,0.303430103,0.166585917,0.220265285,1.951302914,0.015382366,0.005407848,0.269265326,0.730515438,0.683585585,0.000199224,0.34686229,0.798852406,0.115102087,0.001558794,0.291913497,0.367785787,2.325559867,-0.006723208,1267142
-0.6,-0.94607591,-0.384350014,0.136375973,0.000165541,0.005282233,0.01108403,0.022372892,0.31863847,0.164453523,0.188438994,1.878722694,0.024252044,0.006006126,0.318822827,0.739658821,0.721717968,0.000208899,0.394781866,0.762849294,0.109266588,0.000317834,0.825476155,1.502912058,2.188657754,-0.046040146,1267142
-0.6,-0.929067254,0.066840747,0.113942584,0.000138262,0.006174882,0.013673232,0.019165926,0.259860327,0.141480413,0.187776276,1.091574693,0.008761289,0.005355995,0.282267405,0.725982366,0.721906493,0.000205806,0.464476619,0.685429966,0.104782034,0.002136364,0.446002901,0.69895978,2.820357938,0.017686132,1267142
-0.6,-0.875845766,0.13598991,0.10966448,0.000136683,0.005117685,0.014261732,0.018836572,0.27468951,0.150136637,0.193240244,1.211810548,0.006855754,0.005519888,0.268991204,0.730670888,0.68890539,0.000233008,0.417172517,0.753880973,0.107733769,0.002978505,0.204452414,0.564610794,2.448692042,-0.047353081,1267142
-0.6,-0.85612331,0.057283651,0.132891513,0.000151884,0.006684139,0.012199906,0.02054963,0.314841151,0.159133509,0.166702851,1.753723729,0.013055476,0.005090231,0.281718174,0.698524011,0.655346882,0.000211305,0.422718548,0.746497623,0.103589357,0.001936852,0.307252532,0.342437896,2.296180414,-0.014093426,1267142
-0.6,-0.939006822,-0.342064266,0.144545744,0.000155229,0.005182919,0.012024458,0.022113337,0.313080956,0.16554411,0.199517458,1.746989628,0.008056591,0.005589719,0.313531763,0.743918951,0.712081671,0.000212678,0.395646758,0.794153833,0.112645096,0.002593357,0.773918078,1.407432938,2.286467845,-0.098012889,1267142
-0.6,-0.946522902,0.657753358,0.116185004,0.000152674,0.009605442,0.011872052,0.017033478,0.274781407,0.156938124,0.180534186,1.707122654,0.006237169,0.005458071,0.318836894,0.722257498,0.721508154,0.000240075,0.458867176,0.641749698,0.102527574,0.002411125,0.549783367,1.121709162,2.405267625,-0.036261004,1267142
-0.6,-0.952077823,-0.339066919,0.138071618,0.000166123,0.005628441,0.011098144,0.02231595,0.320100067,0.166045494,0.192596283,1.949130964,0.014548226,0.006392904,0.311385375,0.72917303,0.703862249,0.00020394,0.376048353,0.789797752,0.105119235,0.001554574,0.918989478,1.430813497,2.155418711,-0.045627463,1267142
-0.6,-0.882102273,0.080983815,0.148821913,0.000179467,0.005048951,0.010291992,0.017778385,0.285892899,0.171048661,0.19849507,1.881056114,0.022914868,0.005742851,0.281848662,0.723014294,0.670142262,0.000190973,0.360972579,0.791711491,0.119466527,0.000689914,0.350254854,0.372648278,2.15708325,-0.094072401,1267142
-0.6,-0.905431335,0.608520754,0.146146588,0.000108716,0.006164092,0.013264864,0.020310884,0.292322121,0.14755273,0.171091011,1.388821525,0.008123692,0.005625404,0.302537323,0.736257871,0.73354319,0.00023333,0.503214326,0.70278064,0.1038721,0.002069302,0.299270906,0.634520764,2.566198106,0.007534835,1267142
-0.6,-0.93374282,0.229797319,0.131560628,0.000149273,0.005352265,0.015368139,0.023314591,0.242453452,0.149310427,0.172272306,1.189615433,0.015716805,0.005314709,0.283937379,0.735537385,0.729465948,0.000209803,0.474221735,0.67964764,0.105151562,0.001316475,0.575872516,0.801928383,2.522522551,-0.016432708,1267142
-0.6,-0.923481376,0.272417268,0.138504587,0.000150116,0.005168455,0.01579968,0.022038222,0.259844418,0.161800609,0.16850238,1.253120354,0.007381688,0.005307724,0.296952311,0.743587259,0.717953214,0.000210443,0.466088093,0.665876814,0.101957869,0.00283375,0.617604443,0.857672685,2.241210027,-0.03180218,1267142
-0.6,-0.879577567,-0.05051548,0.143649749,0.000167181,0.006512299,0.011431697,0.018328774,0.32257941,0.152242437,0.17087691,1.880853081,0.01731356,0.00510708,0.281681323,0.727254658,0.633184778,0.000218355,0.433202668,0.760091474,0.101083489,0.001382835,0.322898126,0.404237878,2.371517529,0.026156001,1267142
-0.6,-0.871195159,-0.040372735,0.142975517,0.000153248,0.00671456,0.013813518,0.014108241,0.316503454,0.160279225,0.193811285,1.980735558,0.015213287,0.005116436,0.275930734,0.718147068,0.679916708,0.00020658,0.478072316,0.792715941,0.102103705,0.000538411,0.235941075,0.29624905,2.647627541,-0.060017592,1267142
-0.6,-0.901844171,0.479850059,0.144896661,0.00013543,0.005975342,0.012718832,0.017918399,0.316630153,0.156343411,0.163199926,1.528698535,0.00584927,0.005073588,0.267820497,0.743265612,0.642114092,0.00021046,0.500517996,0.766510868,0.105416279,0.002786119,0.422507746,0.448500452,2.433072986,-0.011479387,1267142
-0.6,-0.923905772,0.282017505,0.126220979,0.000144612,0.007487011,0.010808957,0.017989898,0.24288729,0.163706938,0.203781758,1.674952854,0.017510636,0.005181754,0.322431204,0.743885313,0.677973349,0.000255736,0.428454101,0.655941749,0.101772627,0.000963102,0.323325619,0.677399112,2.313191788,-0.07444594,1267142
-0.6,-0.903628252,0.130010623,0.123675529,0.000135024,0.006077461,0.014201169,0.01676679,0.269928209,0.146080124,0.188244098,0.995857506,0.006171477,0.005153148,0.272891372,0.711829738,0.684995973,0.000206146,0.427868229,0.713632198,0.100971439,0.002631022,0.254455167,0.587029304,2.584043905,-0.045839044,1267142
-0.6,-0.920897964,0.596449738,0.124704915,0.00012907,0.005408664,0.013453379,0.021784898,0.267664569,0.156434279,0.183705518,1.279892254,0.00773848,0.006141808,0.261602475,0.699802667,0.665433308,0.000219403,0.413902974,0.761775838,0.101961654,0.002346482,0.481316771,0.518461811,2.400647454,-0.083048438,1267142
-0.6,-0.932269747,0.819385758,0.148415636,0.000109954,0.006202483,0.015342945,0.02191529,0.274969707,0.142065419,0.176836057,1.504670422,0.017009793,0.006592497,0.312413697,0.744313867,0.720232595,0.000247328,0.439405147,0.72640045,0.109867562,0.001206562,0.537527174,0.627253186,2.442342593,0.02500215,1267142
-0.6,-0.915976694,-0.221323572,0.141366585,0.000135545,0.006288839,0.012397986,0.026765175,0.251654859,0.184390477,0.219061239,1.996228379,0.017816904,0.005438074,0.283821338,0.734299001,0.699121368,0.00025503,0.38990612,0.636037237,0.104053284,0.000953418,0.289249039,0.527506657,2.074875617,-0.077966073,1267142
-0.6,-0.912168258,0.166780684,0.1460953,0.000106659,0.006517091,0.012432159,0.024833515,0.272710102,0.186440496,0.23482933,1.981349574,0.016498007,0.005443333,0.302294971,0.738916841,0.720539841,0.000240295,0.367647279,0.716719685,0.10148016,0.000815494,0.292959703,0.630031464,2.126584295,-0.093387122,1267142
-0.6,-0.903501567,0.711536564,0.135045466,0.000102919,0.00680906,0.015795801,0.021081267,0.274291852,0.146050898,0.195056005,1.444716502,0.010858136,0.006078527,0.316584669,0.727480287,0.679317874,0.000247805,0.39209842,0.737523703,0.110485369,0.001793386,0.2863474,0.455282035,2.450711768,-0.062207959,1267142
-0.6,-0.924366939,0.812134866,0.146602059,0.000109255,0.0063941,0.015240092,0.021507861,0.273901511,0.14327922,0.175079805,1.478634472,0.0152403,0.006420981,0.313043319,0.742674672,0.724081678,0.000247461,0.432584296,0.729317662,0.108609447,0.001214646,0.546795312,0.627714711,2.462326379,-0.006222866,1267142
-0.6,-0.927493588,0.383179463,0.122471429,0.00012619,0.005306329,0.013589547,0.0233681,0.263466321,0.16022936,0.192388908,1.148193958,0.014648924,0.005733079,0.267381436,0.693623159,0.633345021,0.000235748,0.38219781,0.765696381,0.101291348,0.001560565,0.482410413,0.564676187,2.344579526,-0.072743949,1267142
-0.6,-0.900952241,0.150401247,0.124327658,0.000135383,0.005993188,0.014302878,0.016649235,0.267148461,0.145744615,0.188088104,1.02984862,0.011991647,0.005279347,0.274115476,0.708072165,0.691898475,0.000204662,0.429449261,0.72131196,0.101263782,0.001681116,0.274811763,0.573797117,2.667489803,-0.029755254,1267142
-0.6,-0.922580497,0.059702441,0.139783579,0.000120516,0.007709914,0.010395302,0.01970934,0.245670067,0.179312526,0.209136083,1.639621674,0.010086412,0.005054639,0.326508757,0.733566469,0.722443565,0.000234815,0.428649686,0.662504223,0.10399081,0.00203277,0.302045264,0.783702369,2.189947875,-0.084384177,1267142
-0.6,-0.900236762,0.192870452,0.10643476,0.000137378,0.005331673,0.014029731,0.019102297,0.275550726,0.149930683,0.190738608,1.159087531,0.006624501,0.005758547,0.272414623,0.724752359,0.684317902,0.0002338,0.438736869,0.756314957,0.10147313,0.002763894,0.189924992,0.579328498,2.469709165,-0.004893261,1267142
-0.6,-0.913715911,0.180208699,0.147665701,0.000103892,0.006526885,0.011875595,0.029287495,0.261744739,0.185411231,0.228165224,1.708345555,0.018855483,0.005362711,0.30410085,0.738922627,0.72940816,0.000255924,0.367236696,0.702950085,0.115059499,0.000782449,0.318879759,0.489429527,2.084511261,-0.065980381,1267142
-0.6,-0.920691314,0.528165092,0.122451413,0.000130123,0.005809364,0.013826669,0.023934791,0.260792042,0.165412487,0.186955947,1.291878889,0.005674852,0.005413625,0.273461,0.683017195,0.649078172,0.000215305,0.372979374,0.791321589,0.105904641,0.003139105,0.465108179,0.601105531,2.227217777,-0.116667343,1267142
-0.6,-0.851335137,0.172171344,0.138384523,0.000147904,0.006597903,0.014703488,0.016464549,0.315182022,0.16076003,0.193573855,1.993565201,0.017697065,0.005619286,0.280109531,0.734064829,0.680021127,0.000223328,0.464165712,0.787963757,0.102736309,0.000394887,0.190096948,0.267406452,2.483820158,-0.042579889,1267142
-0.6,-0.894703709,0.5447181,0.110564568,0.000162133,0.007325503,0.017497634,0.021521402,0.266598431,0.15321874,0.203738354,1.95580149,0.007268043,0.006616714,0.286749994,0.732035841,0.726843518,0.000236152,0.375168445,0.628495549,0.104836707,0.002469977,0.376995414,0.737825717,2.42586259,-0.08464616,1267142
-0.6,-0.932759828,0.74656261,0.124520283,0.000112829,0.005115757,0.017406689,0.019375026,0.242588548,0.163973363,0.182422916,1.750012015,0.017578253,0.005149202,0.256514446,0.745874102,0.726874175,0.000226934,0.46533928,0.629299514,0.105193589,0.001121653,0.54954927,0.752075629,2.339886348,-0.01026499,1267142
-0.6,-0.816420599,-0.282601654,0.149829168,0.000191577,0.006698035,0.012314033,0.019117652,0.288930524,0.168033768,0.204909052,1.662236155,0.009744851,0.005063706,0.291253524,0.730097807,0.667707272,0.000191728,0.390375997,0.771500718,0.104289865,0.00202664,0.271874389,0.375496105,2.393129824,-0.15493245,1267142
-0.6,-0.861156962,0.793275478,0.143062144,0.000126293,0.007459491,0.014657755,0.018258506,0.272744171,0.146712951,0.190855578,1.278821992,0.012311033,0.00591512,0.317126953,0.719503282,0.678544015,0.000260187,0.419786727,0.70421314,0.112236549,0.001610226,0.224014406,0.269377006,2.54078207,-0.041988056,1267142
