"","t",""
"164",2063,0.869458168089053
"165",2064,0.869458168089053
"166",2065,0.869458168089053
"167",2066,0.869458168089053
"168",2067,0.869458168089053
"169",2068,0.869458168089053
"170",2069,0.869458168089053
"171",2070,0.869458168089053
"172",2071,0.869458168089053
"173",2072,0.869458168089053
"174",2073,0.869458168089053
"175",2074,0.869458168089053
"176",2075,0.869458168089053
"177",2076,0.869458168089053
"178",2077,0.869458168089053
"179",2078,0.869458168089053
"180",2079,0.869458168089053
"181",2080,0.869458168089053
"182",2081,0.869458168089053
"183",2082,0.869458168089053
"184",2083,0.869458168089053
"185",2084,0.869458168089053
"186",2085,0.869458168089053
"187",2086,0.869458168089053
"188",2087,0.869458168089053
"189",2088,0.869458168089053
"190",2089,0.869458168089053
"191",2090,0.869458168089053
"192",2091,0.869458168089053
"193",2092,0.869458168089053
"194",2093,0.869458168089053
"195",2094,0.869458168089053
"196",2095,0.869458168089053
"197",2096,0.869458168089053
"198",2097,0.869458168089053
"199",2098,0.869458168089053
"200",2099,0.869458168089053
