"","t",""
"80",1979,0.359974643081816
"81",1980,0.36155301779588
"82",1981,0.363374602940073
"83",1982,0.365474659339477
"84",1983,0.367892816972248
"85",1984,0.370673365812595
"86",1985,0.373865474835135
"87",1986,0.377523299168891
"88",1987,0.3817059250613
"89",1988,0.386477091427229
"90",1989,0.391904616374155
"91",1990,0.398059448908806
"92",1991,0.405014262510389
"93",1992,0.412841511689334
"94",1993,0.421610889018966
"95",1994,0.431386152681081
"96",1995,0.442221346985128
"97",1996,0.454156512389603
"98",1997,0.467213075419463
"99",1998,0.481389215187566
"100",1999,0.496655607804552
"101",2000,0.512952031837198
"102",2001,0.530185351828281
"103",2002,0.548229358333418
"104",2003,0.566926816180972
"105",2004,0.586093858670952
"106",2005,0.60552658729678
"107",2006,0.625009438934236
"108",2007,0.644324623075957
"109",2008,0.663261766720337
"110",2009,0.681626871860044
"111",2010,0.699249797844724
"112",2011,0.715989703175957
"113",2012,0.731738168837289
"114",2013,0.746420018964372
"115",2014,0.759992102351375
"116",2015,0.772440466454138
"117",2016,0.783776433451048
"118",2017,0.794032084590928
"119",2018,0.803255595973728
"120",2019,0.811506771795611
"121",2020,0.81885301337856
"122",2021,0.825365861422047
"123",2022,0.831118165241004
"124",2023,0.836181870447233
"125",2024,0.840626375241447
"126",2025,0.844517382206247
"127",2026,0.847916163104812
"128",2027,0.850879154516293
"129",2028,0.85345780854016
"130",2029,0.855698632431695
"131",2030,0.857643361852438
"132",2031,0.859329223100238
"133",2032,0.860789249444413
"134",2033,0.862052625152107
"135",2034,0.863145037838844
"136",2035,0.864089025458842
"137",2036,0.864904308707047
"138",2037,0.86560810301099
"139",2038,0.866215406829136
"140",2039,0.86673926481448
"141",2040,0.867191005698568
"142",2041,0.867580455629146
"143",2042,0.867916128258406
"144",2043,0.868205393211295
"145",2044,0.868454624729582
"146",2045,0.868669332336918
"147",2046,0.868854275340607
"148",2047,0.869013562904954
"149",2048,0.869150741319174
"150",2049,0.869268869954365
"151",2050,0.86937058726915
"152",2051,0.869268869954365
"153",2052,0.869268869954365
"154",2053,0.869268869954365
"155",2054,0.869268869954365
"156",2055,0.869268869954365
"157",2056,0.869268869954365
"158",2057,0.869268869954365
"159",2058,0.869268869954365
"160",2059,0.869268869954365
"161",2060,0.869268869954365
"162",2061,0.869268869954365
"163",2062,0.869268869954365
"164",2063,0.869268869954365
"165",2064,0.869268869954365
"166",2065,0.869268869954365
"167",2066,0.869268869954365
"168",2067,0.869268869954365
"169",2068,0.869268869954365
"170",2069,0.869268869954365
"171",2070,0.869268869954365
"172",2071,0.869268869954365
"173",2072,0.869268869954365
"174",2073,0.869268869954365
"175",2074,0.869268869954365
"176",2075,0.869268869954365
"177",2076,0.869268869954365
"178",2077,0.869268869954365
"179",2078,0.869268869954365
"180",2079,0.869268869954365
"181",2080,0.869268869954365
"182",2081,0.869268869954365
"183",2082,0.869268869954365
"184",2083,0.869268869954365
"185",2084,0.869268869954365
"186",2085,0.869268869954365
"187",2086,0.869268869954365
"188",2087,0.869268869954365
"189",2088,0.869268869954365
"190",2089,0.869268869954365
"191",2090,0.869268869954365
"192",2091,0.869268869954365
"193",2092,0.869268869954365
"194",2093,0.869268869954365
"195",2094,0.869268869954365
"196",2095,0.869268869954365
"197",2096,0.869268869954365
"198",2097,0.869268869954365
"199",2098,0.869268869954365
"200",2099,0.869268869954365
